owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets,k
FA,Charlie Blackmon,Col,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.83,,stash,,talent_prior·flat↓,,,,32.0,19.0,"{'UTIL', 'OF'}",charlie blackmon
FA,Robbie Grossman,FA,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.47,,stash,,talent_prior·flat↓,,,,26.0,15.0,"{'UTIL', 'OF'}",robbie grossman
FA,Adam Duvall,FA,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.41,,stash,,talent_prior·flat↓,,,,25.0,15.0,"{'UTIL', 'OF'}",adam duvall
FA,Kevin Kiermaier,FA,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.42,,stash,,talent_prior·flat↓,,,,25.0,15.0,"{'UTIL', 'OF'}",kevin kiermaier
FA,Mitch Haniger,FA,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",mitch haniger
FA,Joey Wendle,Atl,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.21,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'2B/SS', 'UTIL'}",joey wendle
FA,Matt Carpenter,FA,0.0,"['DH', 'UTIL', 'BE', 'IL']",1.3,,stash,,talent_prior·flat↓,,,,23.0,14.0,{'UTIL'},matt carpenter
FA,J.D. Martinez,FA,0.0,"['DH', 'UTIL', 'BE', 'IL']",1.68,,stash,,talent_prior·flat↓,,,,30.0,17.0,{'UTIL'},jd martinez
FA,Nick Ahmed,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.12,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'2B/SS', 'UTIL'}",nick ahmed
FA,David Hensley,Det,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",david hensley
FA,Jose Abreu,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.43,,stash,,talent_prior·flat↓,,,,25.0,15.0,"{'UTIL', '1B/3B'}",jose abreu
FA,Cole Tucker,FA,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",cole tucker
FA,Niko Goodrum,SD,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",niko goodrum
FA,Mike Brosseau,SD,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",mike brosseau
FA,Whit Merrifield,FA,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.66,,stash,,talent_prior·flat↓,,,,29.0,17.0,"{'2B/SS', 'UTIL'}",whit merrifield
FA,Jean Segura,Bal,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.34,,stash,,talent_prior·flat↓,,,,24.0,14.0,"{'2B/SS', 'UTIL'}",jean segura
FA,Juan Yepez,Tor,0.0,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.61,,stash,,talent_prior·flat↓,,,,28.0,17.0,"{'UTIL', '1B/3B'}",juan yepez
FA,Elehuris Montero,Col,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.31,,stash,,talent_prior·flat↓,,,,23.0,14.0,"{'UTIL', '1B/3B'}",elehuris montero
FA,Garrett Cooper,Atl,0.0,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.32,,stash,,talent_prior·flat↓,,,,23.0,14.0,"{'UTIL', '1B/3B'}",garrett cooper
FA,Bryce Ball,Phi,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",bryce ball
FA,Jesus Aguilar,Oak,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",jesus aguilar
FA,Kevin Smith,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",kevin smith
FA,Jace Peterson,Ari,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.29,,stash,,talent_prior·flat↓,,,,23.0,13.0,"{'2B/SS', 'UTIL'}",jace peterson
FA,Livan Soto,Bal,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",livan soto
FA,Austin Shenton,FA,0.0,"['1B', '3B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",austin shenton
FA,Robinson Cano,FA,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",robinson cano
FA,Eduardo Diaz,Ari,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",eduardo diaz
FA,Eguy Rosario,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",eguy rosario
FA,Aledmys Diaz,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.2,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'2B/SS', 'UTIL'}",aledmys diaz
FA,Brandon Crawford,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.22,,stash,,talent_prior·flat↓,,,,22.0,12.0,"{'2B/SS', 'UTIL'}",brandon crawford
FA,Ray-Patrick Elijah Didder,SD,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",ray patrick elijah didder
FA,Tucupita Marcano,SD,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",tucupita marcano
FA,Peniel Brito,Tor,0.0,"['DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,{'UTIL'},peniel brito
FA,Juan Alonso,LAD,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",juan alonso
FA,Yu Chang,TB,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",yu chang
FA,Freudis Nova,Hou,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",freudis nova
FA,Erick Pena,KC,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",erick pena
FA,Carlos Soto,StL,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",carlos soto
FA,Jamie Westbrook,TB,0.0,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",jamie westbrook
FA,Micker Adolfo,ChW,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",micker adolfo
FA,Samir Duenez,KC,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",samir duenez
FA,Gianfranco Wawoe,Sea,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",gianfranco wawoe
FA,B.J. Lopez,Mia,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",bj lopez
FA,Bayron Lora,Tex,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",bayron lora
FA,Wander Javier,Min,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",wander javier
FA,Travis Blankenhorn,LAA,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",travis blankenhorn
FA,Gregory Guerrero,LAA,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",gregory guerrero
FA,Allen Cordoba,Cin,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",allen cordoba
FA,Andre Lipcius,ChW,0.0,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",andre lipcius
FA,Eliezer Alvarez,Tex,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",eliezer alvarez
FA,Omar Carrizales,Col,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",omar carrizales
FA,Edwin Espinal,Det,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",edwin espinal
FA,Trent Deveaux,LAA,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",trent deveaux
FA,Larry Ernesto,Mil,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",larry ernesto
FA,Freddy Valdez,Bos,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",freddy valdez
FA,Wilmer Andres Reyes,NYM,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",wilmer andres reyes
FA,Juremi Profar,Tex,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",juremi profar
FA,Renato Nunez,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",renato nunez
FA,Marcos Brito,Oak,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",marcos brito
FA,Cullen Large,Tor,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",cullen large
FA,Carlos Rincon,NYM,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",carlos rincon
FA,Engelb Vielma,Bal,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",engelb vielma
FA,Christopher Torres,Sea,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",christopher torres
FA,Eduardo Lopez,Phi,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",eduardo lopez
FA,Derek Curiel,Pit,0.0,"[21, 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",derek curiel
FA,Tyler Bell,Col,0.0,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,OUT,2026-09-07,,,"{'2B/SS', 'UTIL'}",tyler bell
FA,Cristian Arguelles,Col,0.0,"[21, 'LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",cristian arguelles
FA,Cooper Flemming,TB,0.0,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",cooper flemming
FA,Wandy Asigen,NYM,0.0,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",wandy asigen
FA,Johenssy Colome,Oak,0.0,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",johenssy colome
FA,Ryder Helfrick,Ari,0.0,"['C', 21, 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",ryder helfrick
FA,Daniel Jackson,Col,0.0,"['C', 21, 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",daniel jackson
FA,AJ Gracia,Atl,0.0,"[21, 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,OUT,2026-09-07,,,"{'UTIL', 'OF'}",aj gracia
FA,Zion Rose,KC,0.0,"[21, 'LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",zion rose
FA,Ace Reese,Sea,0.0,"[21, '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",ace reese
FA,Trevor Condon,StL,0.0,"[21, 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",trevor condon
FA,Landon Thome,ChW,0.0,"[21, '2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",landon thome
FA,Chris Hacopian,Wsh,0.0,"[21, '2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",chris hacopian
